,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day,,BCFG,BR,DZ,FG,FG+,FU,GR,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCFG,VCTS
979,2.0,2009-08-30,66.0,51.0,59.0,,47.0,53.0,6.0,0.0,-,-, ,,0.1,29.5,30.13,9.4,1.0,10.5,2009,8,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,1.0,2009-08-31,68.0,49.0,59.0,-10.0,44.0,52.0,6.0,0.0,0516,1829, ,0.0,0.0,29.55,30.27,4.8,3.0,6.0,2009,8,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,2.0,2009-08-31,67.0,49.0,58.0,,44.0,52.0,7.0,0.0,-,-, ,,0.0,29.6,30.26,5.3,4.0,6.8,2009,8,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,1.0,2009-09-01,72.0,47.0,60.0,-8.0,47.0,53.0,5.0,0.0,0517,1827, ,0.0,0.0,29.57,30.31,3.3,4.0,3.4,2009,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,2.0,2009-09-01,71.0,50.0,61.0,,49.0,55.0,4.0,0.0,-,-, ,,0.0,29.63,30.3,3.2,6.0,3.5,2009,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,1.0,2009-09-02,73.0,50.0,62.0,-6.0,50.0,56.0,3.0,0.0,0518,1826, ,0.0,0.0,29.51,30.25,4.1,6.0,5.1,2009,9,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,2.0,2009-09-02,72.0,53.0,63.0,,51.0,56.0,2.0,0.0,-,-, ,,0.0,29.56,30.23,3.2,8.0,3.9,2009,9,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,1.0,2009-09-03,75.0,56.0,66.0,-2.0,54.0,59.0,0.0,1.0,0519,1824, ,0.0,0.0,29.42,30.16,4.7,5.0,6.0,2009,9,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,2.0,2009-09-03,75.0,57.0,66.0,,55.0,60.0,0.0,1.0,-,-,BR,,0.0,29.48,30.14,5.2,6.0,5.9,2009,9,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,1.0,2009-09-04,75.0,54.0,65.0,-3.0,54.0,59.0,0.0,0.0,0520,1822,BR,0.0,0.0,29.44,30.15,3.6,4.0,4.1,2009,9,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,2.0,2009-09-04,75.0,58.0,67.0,,55.0,60.0,0.0,2.0,-,-,BR HZ,,0.0,29.49,30.14,3.8,4.0,4.4,2009,9,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,1.0,2009-09-05,78.0,54.0,66.0,-1.0,57.0,61.0,0.0,1.0,0521,1821,BR HZ,0.0,0.0,29.49,30.21,4.3,4.0,5.3,2009,9,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,2.0,2009-09-05,78.0,57.0,68.0,,57.0,62.0,0.0,3.0,-,-,BR HZ,,0.0,29.54,30.19,5.2,6.0,5.8,2009,9,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,1.0,2009-09-06,77.0,61.0,69.0,2.0,59.0,63.0,0.0,4.0,0522,1819,RA BR HZ,0.0,0.03,29.47,30.19,4.2,5.0,5.3,2009,9,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
993,2.0,2009-09-06,77.0,66.0,72.0,,59.0,64.0,0.0,7.0,-,-, ,,0.1,29.52,30.17,6.3,8.0,6.6,2009,9,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,2.0,2009-09-07,77.0,63.0,70.0,,59.0,63.0,0.0,5.0,-,-,BR HZ,,0.0,29.44,30.09,6.3,4.0,6.9,2009,9,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,1.0,2009-09-08,78.0,60.0,69.0,3.0,60.0,63.0,0.0,4.0,0524,1815, ,0.0,0.0,29.36,30.07,6.6,3.0,7.3,2009,9,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,2.0,2009-09-08,78.0,62.0,70.0,,62.0,65.0,0.0,5.0,-,-,BR HZ,,0.0,29.41,30.05,6.9,4.0,8.0,2009,9,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,1.0,2009-09-09,78.0,65.0,72.0,6.0,63.0,65.0,0.0,7.0,0525,1814,BR HZ,0.0,0.0,29.42,30.14,6.1,6.0,6.9,2009,9,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,2.0,2009-09-09,77.0,68.0,73.0,,63.0,66.0,0.0,8.0,-,-,BR HZ,,0.0,29.47,30.12,6.8,7.0,7.2,2009,9,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,1.0,2009-09-10,81.0,64.0,73.0,7.0,62.0,65.0,0.0,8.0,0526,1812,BR HZ,0.0,0.0,29.48,30.2,6.0,6.0,6.8,2009,9,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,2.0,2009-09-10,80.0,65.0,73.0,,62.0,66.0,0.0,8.0,-,-,BR HZ,,0.0,29.54,30.17,6.6,7.0,7.3,2009,9,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,1.0,2009-09-11,80.0,61.0,71.0,6.0,59.0,63.0,0.0,6.0,0527,1810,BR,0.0,0.0,29.44,30.17,5.1,7.0,5.6,2009,9,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,2.0,2009-09-11,78.0,64.0,71.0,,59.0,64.0,0.0,6.0,-,-, ,,0.0,29.49,30.15,6.4,8.0,6.7,2009,9,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,1.0,2009-09-12,79.0,58.0,69.0,4.0,60.0,63.0,0.0,4.0,0528,1809,FG+ BR,0.0,0.0,29.41,30.14,3.7,3.0,4.8,2009,9,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,2.0,2009-09-12,78.0,61.0,70.0,,61.0,64.0,0.0,5.0,-,-,FG+ FG BR,,0.0,29.47,30.12,3.2,6.0,4.5,2009,9,12,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,1.0,2009-09-13,80.0,58.0,69.0,4.0,54.0,60.0,0.0,4.0,0529,1807,FG+ MIFG BR,0.0,0.0,29.39,30.12,1.5,7.0,3.0,2009,9,13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,2.0,2009-09-13,79.0,57.0,68.0,,55.0,61.0,0.0,3.0,-,-,FG+ BR,,0.01,29.45,30.11,2.5,7.0,4.2,2009,9,13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,1.0,2009-09-14,84.0,58.0,71.0,7.0,55.0,61.0,0.0,6.0,0530,1805, ,0.0,0.0,29.34,30.07,0.1,33.0,2.1,2009,9,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,2.0,2009-09-14,84.0,59.0,72.0,,56.0,62.0,0.0,7.0,-,-, ,,0.0,29.4,30.05,1.1,13.0,2.7,2009,9,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,1.0,2009-09-15,82.0,64.0,73.0,9.0,59.0,63.0,0.0,8.0,0531,1803, ,0.0,0.0,29.36,30.07,6.2,2.0,7.8,2009,9,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,2.0,2009-09-15,83.0,63.0,73.0,,58.0,64.0,0.0,8.0,-,-, ,,0.0,29.41,30.05,5.8,2.0,6.7,2009,9,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,1.0,2009-09-16,71.0,59.0,65.0,1.0,54.0,59.0,0.0,0.0,0532,1760, ,0.0,0.0,29.49,30.2,11.0,5.0,11.4,2009,9,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,2.0,2009-09-16,72.0,62.0,67.0,,54.0,60.0,0.0,2.0,-,-, ,,0.0,29.54,30.18,12.5,6.0,13.4,2009,9,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,1.0,2009-09-17,72.0,50.0,61.0,-3.0,52.0,56.0,4.0,0.0,0533,1758, ,0.0,0.0,29.45,30.18,3.4,5.0,4.2,2009,9,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,2.0,2009-09-17,71.0,54.0,63.0,,51.0,57.0,2.0,0.0,-,-, ,,0.0,29.51,30.17,4.5,8.0,5.4,2009,9,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,1.0,2009-09-18,79.0,50.0,65.0,1.0,55.0,59.0,0.0,0.0,0535,1756,BR,0.0,0.0,29.46,30.18,5.1,2.0,6.4,2009,9,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,2.0,2009-09-18,79.0,52.0,66.0,,55.0,59.0,0.0,1.0,-,-, ,,0.0,29.52,30.17,5.3,3.0,6.7,2009,9,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,1.0,2009-09-19,76.0,55.0,66.0,3.0,55.0,59.0,0.0,1.0,0536,1755, ,0.0,0.0,29.48,30.21,3.2,10.0,5.9,2009,9,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,2.0,2009-09-19,75.0,58.0,67.0,,55.0,60.0,0.0,2.0,-,-, ,,0.0,29.54,30.2,4.4,10.0,5.8,2009,9,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,1.0,2009-09-20,73.0,54.0,64.0,2.0,56.0,60.0,1.0,0.0,0537,1753,RA DZ BR,0.0,0.75,29.28,30.04,6.4,7.0,7.9,2009,9,20,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,2.0,2009-09-20,71.0,54.0,63.0,,56.0,60.0,2.0,0.0,-,-,RA DZ BR,,0.44,29.34,30.02,5.9,8.0,7.3,2009,9,20,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,1.0,2009-09-21,67.0,60.0,64.0,2.0,59.0,61.0,1.0,0.0,0538,1751,DZ BR HZ,0.0,0.1,29.26,29.98,3.5,23.0,4.6,2009,9,21,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,2.0,2009-09-21,69.0,63.0,66.0,,60.0,62.0,0.0,1.0,-,-,DZ BR HZ,,0.1,29.31,29.97,3.6,23.0,5.5,2009,9,21,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,1.0,2009-09-22,77.0,59.0,68.0,6.0,65.0,67.0,0.0,3.0,0539,1749,BR HZ,0.0,0.0,29.28,29.98,5.2,17.0,7.7,2009,9,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,2.0,2009-09-22,76.0,63.0,70.0,,65.0,67.0,0.0,5.0,-,-,RA BR,,0.04,29.34,29.97,5.2,18.0,7.3,2009,9,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,1.0,2009-09-23,76.0,62.0,69.0,8.0,62.0,64.0,0.0,4.0,0540,1748,BR,0.0,0.0,29.42,30.12,0.6,32.0,4.0,2009,9,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,2.0,2009-09-23,76.0,62.0,69.0,,63.0,64.0,0.0,4.0,-,-,BR,,0.0,29.47,30.11,0.8,31.0,4.7,2009,9,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,1.0,2009-09-24,73.0,64.0,69.0,8.0,63.0,65.0,0.0,4.0,0541,1746,BR,0.0,0.0,29.44,30.16,4.3,6.0,4.7,2009,9,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,2.0,2009-09-24,71.0,64.0,68.0,,62.0,64.0,0.0,3.0,-,-,BR,,0.0,29.49,30.15,4.1,7.0,4.4,2009,9,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,1.0,2009-09-25,70.0,60.0,65.0,4.0,57.0,60.0,0.0,0.0,0542,1744,RA DZ BR,0.0,0.16,29.39,30.12,5.4,11.0,7.3,2009,9,25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,2.0,2009-09-25,70.0,60.0,65.0,,57.0,60.0,0.0,0.0,-,-,RA DZ BR,,0.02,29.44,30.11,5.4,11.0,6.3,2009,9,25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,1.0,2009-09-26,69.0,55.0,62.0,2.0,56.0,59.0,3.0,0.0,0543,1742,BR,0.0,0.0,29.15,29.91,4.0,27.0,4.6,2009,9,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,2.0,2009-09-26,66.0,56.0,61.0,,56.0,59.0,4.0,0.0,-,-,BR,,0.1,29.21,29.9,3.9,26.0,4.6,2009,9,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,1.0,2009-09-27,74.0,50.0,62.0,2.0,53.0,57.0,3.0,0.0,0544,1741,TSRA RA FG BR,0.0,0.08,28.84,29.59,8.2,22.0,10.2,2009,9,27,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1035,2.0,2009-09-27,74.0,53.0,64.0,,53.0,58.0,1.0,0.0,-,-,TSRA FG+ BR,,0.48,28.91,29.59,7.6,23.0,10.2,2009,9,27,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1036,1.0,2009-09-28,62.0,49.0,56.0,-3.0,42.0,49.0,9.0,0.0,0545,1739,RA,0.0,0.01,28.91,29.61,20.3,29.0,20.7,2009,9,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,2.0,2009-09-28,63.0,50.0,57.0,,42.0,49.0,8.0,0.0,-,-,RA,,0.1,28.98,29.61,19.8,28.0,20.2,2009,9,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,1.0,2009-09-29,60.0,48.0,54.0,-5.0,42.0,48.0,11.0,0.0,0546,1737, ,0.0,0.0,29.28,29.96,9.0,33.0,10.3,2009,9,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,2.0,2009-09-29,58.0,48.0,53.0,,42.0,48.0,12.0,0.0,-,-,DZ,,0.1,29.34,29.96,8.4,33.0,10.2,2009,9,29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,1.0,2009-09-30,62.0,47.0,55.0,-4.0,40.0,47.0,10.0,0.0,0547,1735, ,0.0,0.0,29.39,30.11,5.7,3.0,6.8,2009,9,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,2.0,2009-09-30,61.0,49.0,55.0,,42.0,48.0,10.0,0.0,-,-, ,,0.0,29.44,30.1,4.8,3.0,7.0,2009,9,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,1.0,2009-10-01,59.0,41.0,50.0,-8.0,46.0,49.0,15.0,0.0,0548,1734,RA BR,0.0,0.89,29.13,29.9,9.1,13.0,9.5,2009,10,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,2.0,2009-10-01,59.0,44.0,52.0,,46.0,49.0,13.0,0.0,-,-,TSRA RA BR,,0.59,29.18,29.9,8.8,13.0,8.7,2009,10,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1044,1.0,2009-10-02,56.0,47.0,52.0,-6.0,46.0,48.0,13.0,0.0,0549,1732,RA BR,0.0,0.21,28.8,29.55,10.5,21.0,12.0,2009,10,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,2.0,2009-10-02,56.0,48.0,52.0,,46.0,48.0,13.0,0.0,-,-,RA DZ BR,,0.17,28.87,29.56,10.0,22.0,11.6,2009,10,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,1.0,2009-10-03,57.0,47.0,52.0,-5.0,47.0,49.0,13.0,0.0,0550,1730,RA DZ BR,0.0,0.11,29.02,29.7,6.9,26.0,7.4,2009,10,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,2.0,2009-10-03,58.0,47.0,53.0,,47.0,49.0,12.0,0.0,-,-,RA BR,,0.03,29.08,29.71,9.4,26.0,9.8,2009,10,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,1.0,2009-10-04,60.0,45.0,53.0,-4.0,43.0,47.0,12.0,0.0,0552,1729, ,0.0,0.1,29.28,29.98,9.0,28.0,9.2,2009,10,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,2.0,2009-10-04,61.0,45.0,53.0,,42.0,47.0,12.0,0.0,-,-, ,,0.0,29.34,29.99,8.9,27.0,9.3,2009,10,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,1.0,2009-10-05,62.0,43.0,53.0,-4.0,42.0,47.0,12.0,0.0,0553,1727, ,0.0,0.0,29.29,30.03,1.8,8.0,5.4,2009,10,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,2.0,2009-10-05,61.0,42.0,52.0,,42.0,47.0,13.0,0.0,-,-, ,,0.0,29.35,30.04,2.9,9.0,4.5,2009,10,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,1.0,2009-10-06,61.0,49.0,55.0,-1.0,47.0,51.0,10.0,0.0,0554,1725,RA DZ BR,0.0,0.03,28.9,29.65,8.8,24.0,14.9,2009,10,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,2.0,2009-10-06,62.0,49.0,56.0,,46.0,50.0,9.0,0.0,-,-,RA BR,,0.05,28.97,29.66,9.5,24.0,15.1,2009,10,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,1.0,2009-10-07,60.0,45.0,53.0,-3.0,39.0,46.0,12.0,0.0,0555,1724, ,0.0,0.0,29.24,29.95,9.2,26.0,10.8,2009,10,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,2.0,2009-10-07,60.0,45.0,53.0,,39.0,46.0,12.0,0.0,-,-, ,,0.0,29.31,29.96,8.5,26.0,10.1,2009,10,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,1.0,2009-10-08,53.0,45.0,49.0,-7.0,46.0,48.0,16.0,0.0,0556,1722,RA DZ BR,0.0,0.12,29.18,29.92,3.3,21.0,4.8,2009,10,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,2.0,2009-10-08,54.0,47.0,51.0,,46.0,49.0,14.0,0.0,-,-,RA DZ BR,,0.14,29.25,29.93,4.8,20.0,5.6,2009,10,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,1.0,2009-10-09,52.0,39.0,46.0,-9.0,43.0,45.0,19.0,0.0,0557,1720,RA BR,0.0,0.46,29.21,29.93,9.4,34.0,10.0,2009,10,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,2.0,2009-10-09,52.0,40.0,46.0,,44.0,46.0,19.0,0.0,-,-,RA DZ BR,,0.43,29.26,29.92,9.3,35.0,10.2,2009,10,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,1.0,2009-10-10,48.0,31.0,40.0,-15.0,30.0,35.0,25.0,0.0,0558,1719, ,0.0,0.0,29.49,30.21,7.4,28.0,7.7,2009,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,2.0,2009-10-10,48.0,33.0,41.0,,30.0,36.0,24.0,0.0,-,-, ,,0.0,29.55,30.21,7.8,29.0,8.2,2009,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,1.0,2009-10-11,44.0,29.0,37.0,-17.0,22.0,32.0,28.0,0.0,0559,1717, ,0.0,0.0,29.6,30.35,1.5,33.0,5.0,2009,10,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,2.0,2009-10-11,45.0,29.0,37.0,,23.0,33.0,28.0,0.0,-,-, ,,0.0,29.67,30.36,1.1,1.0,4.8,2009,10,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,1.0,2009-10-12,48.0,41.0,45.0,-9.0,36.0,41.0,20.0,0.0,0600,1715,RA DZ BR,0.0,0.02,29.44,30.18,0.6,19.0,3.8,2009,10,12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,2.0,2009-10-12,49.0,42.0,46.0,,34.0,40.0,19.0,0.0,-,-,RA DZ BR HZ,,0.1,29.5,30.2,0.6,24.0,3.5,2009,10,12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,1.0,2009-10-13,47.0,34.0,41.0,-12.0,32.0,38.0,24.0,0.0,0602,1714, ,0.0,0.0,29.6,30.35,8.5,1.0,10.0,2009,10,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,2.0,2009-10-13,48.0,36.0,42.0,,32.0,39.0,23.0,0.0,-,-,BR,,0.0,29.66,30.35,8.5,2.0,11.3,2009,10,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
